,DOGE,DOGE,DOGE,DOGE,DOGE,BTC,BTC,BTC,BTC,BTC,XRP,XRP,XRP,XRP,XRP,USDT,USDT,USDT,USDT,USDT,ETH,ETH,ETH,ETH,ETH
,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,0.05535300076007843,0.062431998550891876,0.05475600063800812,0.062431998550891876,1869833076.0,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,0.4411090016365051,0.46482399106025696,0.4355219900608063,0.45992401242256165,3212270555.0,1.0003620386123657,1.0007799863815308,0.9992859959602356,0.999845027923584,105301861825.0,1772.1663818359375,1937.6455078125,1733.639892578125,1924.6854248046875,25014689475.0
2021-03-14,0.062383998185396194,0.06305199861526489,0.05859199911355972,0.05859199911355972,2752132530.0,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,0.4596309959888458,0.46209201216697693,0.442111998796463,0.442111998796463,2509435800.0,0.9998300075531006,1.0003429651260376,0.9994739890098572,0.9997910261154175,83527066354.0,1923.86376953125,1930.77978515625,1845.1199951171875,1854.5643310546875,19344589211.0
2021-03-15,0.05853100121021271,0.059689000248909,0.05514099821448326,0.05708799883723259,1738710876.0,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,0.44208699464797974,0.44831401109695435,0.42654699087142944,0.4375549852848053,3116009271.0,0.9998350143432617,1.00101900100708,0.9994059801101685,1.0003739595413208,110958014435.0,1854.086669921875,1889.1966552734375,1749.6063232421875,1791.7022705078125,26244738810.0
2021-03-16,0.057085998356342316,0.058921001851558685,0.05549300089478493,0.05860700085759163,1393771913.0,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,0.4374539852142334,0.5149589776992798,0.43007799983024597,0.4625999927520752,7382009786.0,1.000359058380127,1.0007230043411255,0.9992160201072693,1.0000580549240112,101176062799.0,1792.413818359375,1817.0601806640625,1720.05322265625,1806.9718017578125,23828509590.0
2021-03-17,0.05860999971628189,0.058866001665592194,0.056471001356840134,0.057652998715639114,861926643.0,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,0.46282199025154114,0.4833120107650757,0.4570609927177429,0.4724169969558716,4341765347.0,1.0000369548797607,1.002316951751709,0.9990829825401306,0.9990829825401306,94297363539.0,1807.05615234375,1839.8189697265625,1749.179931640625,1823.4493408203125,24512917348.0
2021-03-18,0.05764000117778778,0.058827999979257584,0.05414300039410591,0.05738300085067749,909777445.0,58893.078125,60116.25,54253.578125,57858.921875,55746041000,0.4723829925060272,0.49080899357795715,0.4558359980583191,0.4729189872741699,3265976425.0,0.9990310072898865,1.0014690160751343,0.9987000226974487,1.0009249448776245,87360030730.0,1823.158447265625,1848.6461181640625,1705.716064453125,1782.8551025390625,23263845504.0
2021-03-19,0.05737699940800667,0.059721000492572784,0.05660400167107582,0.05832799896597862,964747809.0,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,0.4727970063686371,0.4783880114555359,0.4634320139884949,0.47117099165916443,2626051305.0,1.0009679794311523,1.0040730237960815,1.0003950595855713,1.0026320219039917,78992617747.0,1782.5687255859375,1841.196044921875,1746.473388671875,1817.6241455078125,21249297710.0
2021-03-20,0.05831500142812729,0.06063900142908096,0.0581200011074543,0.05896100029349327,1012934488.0,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,0.47110500931739807,0.5529289841651917,0.47016099095344543,0.5269910097122192,6757879312.0,1.0027660131454468,1.0041040182113647,1.0016100406646729,1.0022300481796265,78910215980.0,1817.522705078125,1874.708984375,1811.7286376953125,1812.6346435546875,22677674970.0
2021-03-21,0.058970000594854355,0.05952100083231926,0.056797999888658524,0.05723400041460991,759592996.0,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,0.5274159908294678,0.5463770031929016,0.49992799758911133,0.5198349952697754,5539749484.0,1.0022640228271484,1.0029319524765015,0.999538004398346,1.0012799501419067,75434025575.0,1812.6065673828125,1823.35302734375,1764.1392822265625,1788.217041015625,22977404620.0
2021-03-22,0.05725900083780289,0.057732000946998596,0.05490899831056595,0.054962001740932465,696918565.0,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,0.5198100209236145,0.6026179790496826,0.5054709911346436,0.5499420166015625,9732075816.0,1.0011359453201294,1.0040589570999146,0.9989550113677979,1.0018110275268555,86052511859.0,1788.3621826171875,1811.96826171875,1674.2998046875,1691.333984375,23599296129.0
2021-03-23,0.054940998554229736,0.056081000715494156,0.0529399998486042,0.05355599895119667,1040781777.0,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,0.5501350164413452,0.5993130207061768,0.543969988822937,0.5565950274467468,7610195005.0,1.0018110275268555,1.0024440288543701,1.0003650188446045,1.001194953918457,87718238071.0,1690.871826171875,1725.1087646484375,1662.5399169921875,1678.650146484375,21998237965.0
2021-03-24,0.05352799966931343,0.05649400129914284,0.051242001354694366,0.051702000200748444,934537959.0,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,0.5562649965286255,0.5646770000457764,0.4692850112915039,0.48883700370788574,5446433135.0,1.0010240077972412,1.0023200511932373,0.9997190237045288,1.0013010501861572,97177670255.0,1678.0025634765625,1740.42822265625,1570.7879638671875,1593.4134521484375,31228051473.0
2021-03-25,0.05169900134205818,0.052407000213861465,0.04969700053334236,0.051447998732328415,1084214116.0,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,0.4882340133190155,0.5273680090904236,0.471127986907959,0.5174980163574219,6061921454.0,1.0012420415878296,1.0015339851379395,0.9997249841690063,1.0010160207748413,97273950074.0,1593.123291015625,1625.9114990234375,1560.3704833984375,1595.3592529296875,29650328701.0
2021-03-26,0.05143300071358681,0.05402800068259239,0.05133099853992462,0.05395200103521347,776280028.0,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,0.5173889994621277,0.5749750137329102,0.5165150165557861,0.5670549869537354,5807865028.0,1.0010329484939575,1.002558946609497,0.9995599985122681,1.001222014427185,82935770974.0,1595.2100830078125,1702.9228515625,1594.7366943359375,1702.842041015625,22548516548.0
2021-03-27,0.053939998149871826,0.055435001850128174,0.05352799966931343,0.0543770007789135,753844053.0,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,0.5671929717063904,0.5759180188179016,0.5398240089416504,0.5504429936408997,3684247475.0,1.0012860298156738,1.0019340515136719,0.9998720288276672,1.000601053237915,73586222744.0,1703.0361328125,1732.8243408203125,1674.3193359375,1716.49462890625,18102277710.0
2021-03-28,0.054381001740694046,0.05475199967622757,0.05301300063729286,0.05369799956679344,460472975.0,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,0.5503770112991333,0.5622050166130066,0.5454779863357544,0.5507559776306152,2795107715.0,1.0005029439926147,1.002413034439087,1.000082015991211,1.0006070137023926,69313550904.0,1716.4056396484375,1728.5841064453125,1672.660400390625,1691.35595703125,16599472938.0
2021-03-29,0.053677998483181,0.05465099960565567,0.05317499861121178,0.054051999002695084,537919140.0,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,0.5506449937820435,0.5707110166549683,0.548183023929596,0.5678709745407104,3549650231.0,1.0006389617919922,1.0006760358810425,0.9992589950561523,0.9997590184211731,80873581836.0,1691.26318359375,1837.18798828125,1683.716552734375,1819.6849365234375,22796570548.0
2021-03-30,0.054051999002695084,0.05543399974703789,0.053697001188993454,0.05389999970793724,728906171.0,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,0.5677369832992554,0.585902988910675,0.5630840063095093,0.5668590068817139,3831603058.0,0.9998040199279785,1.0010000467300415,0.9990050196647644,1.0008959770202637,82702790409.0,1819.46630859375,1860.9747314453125,1793.92236328125,1846.03369140625,22512781703.0
2021-03-31,0.053902000188827515,0.05446799844503403,0.05226900056004524,0.05365699902176857,653389282.0,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,0.5668330192565918,0.5792279839515686,0.5447459816932678,0.573868989944458,4849764990.0,1.000815987586975,1.0024529695510864,0.9993780255317688,1.0000200271606445,111253962206.0,1846.0982666015625,1947.8377685546875,1793.002197265625,1918.362060546875,30226902621.0
2021-04-01,0.053654998540878296,0.0701109990477562,0.053644001483917236,0.06198599934577942,5816046822.0,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,0.5739589929580688,0.5958170294761658,0.5590019822120667,0.5792919993400574,4725008531.0,0.999983012676239,1.0015449523925781,0.9997149705886841,1.0004639625549316,108310288784.0,1919.1572265625,1989.0550537109375,1912.178466796875,1977.27685546875,30914259795.0
2021-04-02,0.06196799874305725,0.06224900111556053,0.057333000004291534,0.05766399949789047,2166925111.0,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,0.5793600082397461,0.6173819899559021,0.575203001499176,0.6165689826011658,5404854336.0,1.0006150007247925,1.0023239850997925,0.9984229803085327,1.0005760192871094,103736039046.0,1976.9327392578125,2152.451904296875,1960.6787109375,2143.2255859375,34862511022.0
2021-04-03,0.05765800178050995,0.059484001249074936,0.05580399930477142,0.05580399930477142,1136931403.0,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,0.6167790293693542,0.6533499956130981,0.5877479910850525,0.5909150242805481,6757992981.0,1.0005079507827759,1.0032609701156616,0.9980469942092896,1.0030850172042847,109584392991.0,2142.89599609375,2144.96240234375,2028.4224853515625,2028.4224853515625,32011518871.0
2021-04-04,0.055776000022888184,0.05810699984431267,0.05529500171542168,0.05740400031208992,938035097.0,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,0.5909090042114258,0.6469770073890686,0.5830129981040955,0.6467289924621582,4613898769.0,1.0031449794769287,1.0115159749984741,1.001081943511963,1.0034019947052002,99459708393.0,2027.6712646484375,2110.353515625,2007.11181640625,2093.122802734375,26006501902.0
2021-04-05,0.05741100013256073,0.06015300005674362,0.0564350001513958,0.059696000069379807,1513832721.0,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,0.6467030048370361,0.9368550181388855,0.633974015712738,0.9204729795455933,26415199263.0,1.0034379959106445,1.00485098361969,0.9997860193252563,1.0002540349960327,132303093446.0,2093.2607421875,2140.9853515625,2032.3876953125,2107.88720703125,28889391170.0
2021-04-06,0.059689000248909,0.06504999846220016,0.058093998581171036,0.06445799767971039,2608613912.0,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,0.9169179797172546,1.1179159879684448,0.8244079947471619,1.0962660312652588,36955175105.0,1.0001059770584106,1.002012014389038,0.9995239973068237,1.0016800165176392,145941395057.0,2109.4931640625,2151.223388671875,2057.609130859375,2118.37890625,29222865881.0
2021-04-07,0.06445399671792984,0.0672990009188652,0.05764099955558777,0.05902799963951111,2857060849.0,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,1.0975470542907715,1.1044880151748657,0.8694139719009399,0.917576014995575,21942171678.0,1.0016069412231445,1.0025889873504639,1.0003700256347656,1.0018550157546997,161005666625.0,2117.728515625,2133.1875,1945.442138671875,1971.0772705078125,36116271935.0
2021-04-08,0.059036001563072205,0.06174499914050102,0.058816999197006226,0.06146400049328804,1055257541.0,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,0.9190549850463867,1.0725680589675903,0.9056270122528076,1.0527559518814087,12888349509.0,1.0018830299377441,1.0018830299377441,1.0001440048217773,1.0001670122146606,100309980611.0,1969.1331787109375,2091.516357421875,1959.0794677734375,2088.57373046875,25312956529.0
2021-04-09,0.061462998390197754,0.06391000002622604,0.06029599905014038,0.06168400123715401,1060465774.0,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,1.0534169673919678,1.0831589698791504,0.9865850210189819,1.0208369493484497,10235269531.0,1.0006599426269531,1.0017540454864502,1.000241994857788,1.0010980367660522,86500025530.0,2088.772216796875,2102.873779296875,2055.163330078125,2072.10888671875,19812472092.0
2021-04-10,0.061590999364852905,0.06506799906492233,0.06081800162792206,0.06384500116109848,1369793118.0,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,1.0202820301055908,1.3899569511413574,1.0086359977722168,1.3744159936904907,25547794935.0,1.001109004020691,1.0021589994430542,0.9974039793014526,1.0004689693450928,111560200798.0,2071.111572265625,2196.996337890625,2062.78759765625,2135.942138671875,24986243611.0
2021-04-11,0.06374900043010712,0.0792429968714714,0.06320299953222275,0.07464899867773056,6646627317.0,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,1.3720680475234985,1.4920719861984253,1.3088279962539673,1.3605300188064575,21224874412.0,1.0005240440368652,1.0025830268859863,0.9986940026283264,1.0021770000457764,100277986732.0,2136.156982421875,2165.19140625,2119.86572265625,2157.656982421875,19692836132.0
2021-04-12,0.07454399764537811,0.07498600333929062,0.06888899952173233,0.07076700031757355,2687720380.0,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,1.3540040254592896,1.4701449871063232,1.3240770101547241,1.4677350521087646,13216559312.0,1.0021610260009766,1.0022350549697876,0.9989410042762756,0.9999369978904724,106711464727.0,2157.36181640625,2199.71875,2110.368896484375,2139.353271484375,21727936609.0
2021-04-13,0.07067800313234329,0.09518100321292877,0.07067800313234329,0.09344500303268433,7176815090.0,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,1.470080018043518,1.8884390592575073,1.4230339527130127,1.7940009832382202,31123574741.0,1.0000189542770386,1.001296043395996,0.9988290071487427,0.9992750287055969,137132738350.0,2139.3642578125,2318.42333984375,2138.5595703125,2299.187744140625,29456642939.0
2021-04-14,0.09425599873065948,0.14250999689102173,0.09245199710130692,0.12151700258255005,20977679327.0,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,1.7942479848861694,1.9649970531463623,1.5790770053863525,1.8392360210418701,29025829007.0,0.9992349743843079,1.0026429891586304,0.9990119934082031,1.0015900135040283,172073450566.0,2299.347900390625,2449.6875,2284.563720703125,2435.10498046875,35592822986.0
2021-04-15,0.12116699665784836,0.18732599914073944,0.1207360029220581,0.18220700323581696,17916620386.0,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,1.8372809886932373,1.8828190565109253,1.6581029891967773,1.7660670280456543,15403982671.0,1.0014959573745728,1.0036959648132324,1.0005079507827759,1.000877022743225,134206127794.0,2436.03466796875,2544.267333984375,2409.924072265625,2519.1162109375,32325606817.0
2021-04-16,0.18158699572086334,0.4377000033855438,0.1804880052804947,0.36586999893188477,69410680685.0,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,1.7593029737472534,1.808948040008545,1.4495480060577393,1.55752694606781,20594074869.0,1.0010859966278076,1.0039149522781372,1.0000929832458496,1.0023449659347534,232378434390.0,2516.601806640625,2547.5556640625,2318.675048828125,2431.946533203125,36196928256.0
2021-04-17,0.36609798669815063,0.3744550049304962,0.23652400076389313,0.28417301177978516,31413404067.0,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,1.5530270338058472,1.7405279874801636,1.5415029525756836,1.5600550174713135,14507135285.0,1.0024340152740479,1.0118680000305176,0.9995489716529846,1.0115300416946411,178501336545.0,2429.98095703125,2497.38525390625,2333.682861328125,2344.89501953125,32349808978.0
2021-04-18,0.28510499000549316,0.349918007850647,0.24643999338150024,0.3204750120639801,23464350388.0,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,1.5591039657592773,1.5785670280456543,1.1746649742126465,1.4059979915618896,22933939682.0,1.011404037475586,1.0280450582504272,0.9998000264167786,1.0001039505004883,226468468195.0,2346.452392578125,2365.46044921875,2011.766845703125,2237.136962890625,50696368718.0
2021-04-19,0.320466011762619,0.431751012802124,0.30908000469207764,0.40731799602508545,30641432779.0,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,1.4094569683074951,1.5303809642791748,1.2583069801330566,1.3150440454483032,17637508685.0,0.9999529719352722,1.0002000331878662,0.9998000264167786,0.9998649954795837,169646878924.0,2238.03271484375,2276.77685546875,2086.688720703125,2166.188720703125,34060654971.0
2021-04-20,0.40843498706817627,0.4223470091819763,0.2716180086135864,0.31949999928474426,28130646191.0,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,1.3099509477615356,1.4456360340118408,1.1862280368804932,1.3832989931106567,15562116615.0,0.9999359846115112,1.0002000331878662,0.999800980091095,0.9999380111694336,171214521691.0,2161.939453125,2345.8349609375,2060.143798828125,2330.2109375,39433483315.0
2021-04-21,0.31695300340652466,0.3469659984111786,0.29703599214553833,0.3069249987602234,12723463706.0,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,1.3861570358276367,1.4585399627685547,1.2828229665756226,1.2964979410171509,12545052977.0,1.0000920295715332,1.0002000331878662,0.9998019933700562,0.9999319911003113,130529572776.0,2331.16015625,2467.20068359375,2238.366943359375,2364.751708984375,38899067643.0
2021-04-22,0.3059900104999542,0.3087570071220398,0.25627601146698,0.2609669864177704,11879823706.0,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,1.2918070554733276,1.4131920337677002,1.1190860271453857,1.159682035446167,14899537552.0,0.9999439716339111,1.0001989603042603,0.9998000264167786,1.0000900030136108,166853483576.0,2357.87109375,2641.094970703125,2315.960205078125,2403.53515625,53575904724.0
2021-04-23,0.26102301478385925,0.26837798953056335,0.16366900503635406,0.2485090047121048,16165566164.0,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,1.1571389436721802,1.1940040588378906,0.901078999042511,1.169659972190857,20235915090.0,0.9999459981918335,1.0002000331878662,0.999800980091095,1.0001620054244995,200928310345.0,2401.25634765625,2439.537109375,2117.03955078125,2363.586181640625,55413933925.0
2021-04-24,0.24954399466514587,0.2893899977207184,0.22989100217819214,0.27021199464797974,11057578568.0,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,1.1701899766921997,1.1702840328216553,1.0244170427322388,1.0487060546875,8586287312.0,1.0001380443572998,1.0001989603042603,0.9998000264167786,0.999908983707428,105265165685.0,2367.19921875,2367.740966796875,2163.693115234375,2211.625732421875,31854226936.0
2021-04-25,0.2697890102863312,0.28877100348472595,0.22630099952220917,0.2511110007762909,6849914675.0,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,1.049489974975586,1.1530250310897827,0.9529150128364563,1.032256007194519,8573604939.0,1.0001360177993774,1.0002000331878662,0.9998000264167786,0.9999340176582336,91733321074.0,2214.413818359375,2354.086669921875,2172.51513671875,2316.0595703125,31814355546.0
2021-04-26,0.25123998522758484,0.28045201301574707,0.24802599847316742,0.2706739902496338,5118886527.0,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,1.0351829528808594,1.3690769672393799,1.016921043395996,1.3685059547424316,15417459290.0,1.000154972076416,1.0002000331878662,0.9998000264167786,1.0000419616699219,114746493323.0,2319.47802734375,2536.33740234375,2308.315185546875,2534.481689453125,35208325408.0
2021-04-27,0.2714270055294037,0.2796289920806885,0.26492801308631897,0.2721880078315735,3590611310.0,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,1.3667429685592651,1.4597359895706177,1.3311899900436401,1.4009549617767334,13584693517.0,0.9998409748077393,1.0002000331878662,0.9998000264167786,1.0000619888305664,100848882802.0,2534.03125,2676.392822265625,2485.375,2662.865234375,32275969215.0
2021-04-28,0.2722730040550232,0.34466201066970825,0.25623100996017456,0.3236820101737976,14464343767.0,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,1.401563048362732,1.4469749927520752,1.288701057434082,1.3586009740829468,9272726011.0,1.000162959098816,1.0002000331878662,0.999800980091095,1.0000519752502441,107174178546.0,2664.685546875,2757.477294921875,2564.08154296875,2746.380126953125,34269031076.0
2021-04-29,0.3232319951057434,0.32388100028038025,0.2969039976596832,0.3051689863204956,5027354503.0,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,1.3579649925231934,1.4183310270309448,1.3309470415115356,1.399359941482544,7633164142.0,0.999813973903656,1.0001989603042603,0.999800980091095,0.999966025352478,93716158086.0,2748.649658203125,2797.972412109375,2672.106689453125,2756.876953125,32578127990.0
2021-04-30,0.3047020137310028,0.3397569954395294,0.3029809892177582,0.3375610113143921,5290390982.0,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,1.3984999656677246,1.6355210542678833,1.3764679431915283,1.5916739702224731,14160854005.0,1.0000439882278442,1.0002000331878662,0.9998000264167786,1.0000089406967163,99120376275.0,2757.734130859375,2796.054931640625,2728.169921875,2773.20703125,29777179889.0
2021-05-01,0.3375590145587921,0.3971349895000458,0.3282899856567383,0.3929870128631592,10123343703.0,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,1.5984090566635132,1.6650110483169556,1.52994704246521,1.6510250568389893,8206771323.0,0.999871015548706,1.0002000331878662,0.9998000264167786,1.0001109838485718,93561408428.0,2772.83837890625,2951.44091796875,2755.908447265625,2945.892822265625,28726205272.0
2021-05-02,0.39108699560165405,0.4000290036201477,0.364874005317688,0.37604600191116333,8040406918.0,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,1.651960015296936,1.656330943107605,1.533619999885559,1.5626410245895386,6933641361.0,0.9999120235443115,1.0002000331878662,0.9998000264167786,1.0001319646835327,87140031400.0,2945.56005859375,2984.891845703125,2860.526123046875,2952.05615234375,28032013047.0
2021-05-03,0.37363100051879883,0.4455670118331909,0.37363100051879883,0.44170698523521423,10526649978.0,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,1.5624929666519165,1.6215989589691162,1.528555989265442,1.555994987487793,7612512785.0,0.9999589920043945,1.0002000331878662,0.9998000264167786,1.0001649856567383,115365514515.0,2951.17578125,3450.037841796875,2951.17578125,3431.086181640625,49174290212.0
2021-05-04,0.4402740001678467,0.6059979796409607,0.4007999897003174,0.5413339734077454,38238126181.0,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,1.5559539794921875,1.5572309494018555,1.3386640548706055,1.3923759460449219,12855752789.0,0.9999309778213501,1.0001989603042603,0.9998000264167786,0.9999510049819946,184507815469.0,3431.131591796875,3523.5859375,3180.74267578125,3253.62939453125,62402045158.0
2021-05-05,0.5373550057411194,0.6952620148658752,0.523822009563446,0.6576330065727234,42525098292.0,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,1.388069987297058,1.6225359439849854,1.3712739944458008,1.6145119667053223,13318453320.0,0.999983012676239,1.0001989603042603,0.9998000264167786,0.999875009059906,194666058568.0,3240.5546875,3541.462646484375,3213.1015625,3522.783203125,48334198383.0
2021-05-06,0.6528419852256775,0.6636160016059875,0.5451020002365112,0.5808039903640747,18989900291.0,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,1.6155070066452026,1.7588200569152832,1.5473239421844482,1.6005810499191284,16099528279.0,1.00006902217865,1.0002000331878662,0.9998000264167786,1.000169038772583,209142160582.0,3524.930908203125,3598.89599609375,3386.239990234375,3490.88037109375,44300394788.0
2021-05-07,0.5811100006103516,0.7319719791412354,0.5201740264892578,0.684777021408081,28615083657.0,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,1.6039799451828003,1.6912579536437988,1.5112910270690918,1.5817550420761108,10400571927.0,1.000048041343689,1.0002000331878662,0.9998000264167786,1.0001660585403442,195953903780.0,3490.105224609375,3573.2900390625,3370.261962890625,3484.72900390625,39607240515.0
2021-05-08,0.6878010034561157,0.7375670075416565,0.6081680059432983,0.6364390254020691,25555125135.0,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,1.5809400081634521,1.6271849870681763,1.5430999994277954,1.5625979900360107,6349608020.0,0.9999489784240723,1.0002000331878662,0.9998000264167786,1.0000779628753662,154970468014.0,3481.988037109375,3950.1650390625,3453.7685546875,3902.647705078125,50208491286.0
2021-05-09,0.6358199715614319,0.6976249814033508,0.42570599913597107,0.5700700283050537,46138063928.0,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,1.563478946685791,1.5934150218963623,1.4441269636154175,1.5352929830551147,8243079607.0,1.000167965888977,1.0002000331878662,0.999800980091095,1.0000580549240112,177124716916.0,3911.463134765625,3981.259033203125,3743.989013671875,3928.8447265625,50568290278.0
2021-05-10,0.569687008857727,0.569687008857727,0.4212909936904907,0.4499639868736267,16514521828.0,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,1.5344070196151733,1.6257410049438477,1.2500029802322388,1.3890060186386108,11181774844.0,0.999800980091095,1.0001989603042603,0.9998000264167786,1.0001369714736938,196654261473.0,3924.413330078125,4197.47314453125,3684.45166015625,3952.2939453125,62691789007.0
2021-05-11,0.45048800110816956,0.5466510057449341,0.445033997297287,0.4952310025691986,14566975476.0,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,1.3918349742889404,1.4868600368499756,1.3636759519577026,1.4776819944381714,7973181908.0,0.9998130202293396,1.0002000331878662,0.9998000264167786,0.9999669790267944,175304543466.0,3948.27197265625,4178.208984375,3783.889404296875,4168.701171875,52679737865.0
2021-05-12,0.4937419891357422,0.5199750065803528,0.3853760063648224,0.3853760063648224,8621337859.0,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,1.4791359901428223,1.5424530506134033,1.247864007949829,1.247864007949829,9272699846.0,1.0000669956207275,1.0002000331878662,0.9998000264167786,0.9999930262565613,179881127372.0,4174.6357421875,4362.3505859375,3785.8486328125,3785.8486328125,69023382175.0
2021-05-13,0.3921760022640228,0.5194609761238098,0.35717499256134033,0.49037399888038635,18663174069.0,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,1.2712730169296265,1.3889240026474,1.2094570398330688,1.3589099645614624,12358993946.0,0.9999200105667114,1.0002000331878662,0.999800980091095,0.9998679757118225,238503239903.0,3828.91845703125,4032.5634765625,3549.4072265625,3715.1484375,78398214539.0
2021-05-14,0.4870699942111969,0.5896900296211243,0.46462199091911316,0.5596039891242981,20466177002.0,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,1.363347053527832,1.4422290325164795,1.3245450258255005,1.4029170274734497,7570332417.0,1.0000959634780884,1.0002000331878662,0.9998000264167786,0.9999650120735168,157669573391.0,3720.122314453125,4171.01708984375,3703.39990234375,4079.057373046875,48174271215.0
2021-05-15,0.5596680045127869,0.5626760125160217,0.49129900336265564,0.507972002029419,9836892944.0,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,1.4017059803009033,1.5824780464172363,1.3248120546340942,1.4858800172805786,13321419261.0,0.9999600052833557,1.0002000331878662,0.999800980091095,0.9998229742050171,160240116663.0,4075.95166015625,4129.185546875,3638.1220703125,3638.1220703125,42422321751.0
2021-05-16,0.5079100131988525,0.5481449961662292,0.45102301239967346,0.5148950219154358,9541552064.0,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,1.487457036972046,1.6079820394515991,1.3515160083770752,1.452605962753296,12405363634.0,1.0001239776611328,1.0001989603042603,0.999800980091095,0.9999750256538391,156189820298.0,3641.830810546875,3878.89599609375,3350.95166015625,3587.506103515625,47359478734.0
2021-05-17,0.5134130120277405,0.5152209997177124,0.45855098962783813,0.4878920018672943,7330830504.0,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,1.4492039680480957,1.5593249797821045,1.3282790184020996,1.4962999820709229,13573485606.0,0.9998509883880615,1.0002000331878662,0.9998000264167786,0.9998019933700562,174105627753.0,3581.343017578125,3587.765625,3129.0087890625,3282.397705078125,54061732774.0
2021-05-18,0.486954003572464,0.5155990123748779,0.47038400173187256,0.47611498832702637,4802902841.0,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,1.494104027748108,1.7022089958190918,1.476958990097046,1.5907340049743652,14847139298.0,0.999983012676239,1.0019949674606323,0.9998019933700562,1.0006799697875977,139497732905.0,3276.872314453125,3562.465087890625,3246.404052734375,3380.070068359375,40416525218.0
